,date,mmwr_week,location,distributed,distributed_janssen,distributed_moderna,distributed_pfizer,distributed_unk_manuf,dist_per_100k,distributed_per_100k_5plus,distributed_per_100k_12plus,distributed_per_100k_18plus,distributed_per_100k_65plus,administered,administered_5plus,administered_12plus,administered_18plus,administered_65plus,administered_janssen,administered_moderna,administered_pfizer,administered_unk_manuf,admin_per_100k,admin_per_100k_5plus,admin_per_100k_12plus,admin_per_100k_18plus,admin_per_100k_65plus,recip_administered,administered_dose1_recip,administered_dose1_pop_pct,administered_dose1_recip_5plus,administered_dose1_recip_5pluspop_pct,administered_dose1_recip_1,administered_dose1_recip_2,administered_dose1_recip_3,administered_dose1_recip_4,administered_dose1_recip_5,administered_dose1_recip_6,series_complete_yes,series_complete_pop_pct,series_complete_5plus,series_complete_5pluspop_pct,series_complete_12plus,series_complete_12pluspop,series_complete_18plus,series_complete_18pluspop,series_complete_65plus,series_complete_65pluspop,series_complete_janssen,series_complete_moderna,series_complete_pfizer,series_complete_unk_manuf,series_complete_janssen_5plus,series_complete_moderna_5plus,series_complete_pfizer_5plus,series_complete_unk_manuf_5plus,series_complete_janssen_12plus,series_complete_moderna_12plus,series_complete_pfizer_12plus,series_complete_unk_manuf_1,series_complete_janssen_18plus,series_complete_moderna_18plus,series_complete_pfizer_18plus,series_complete_unk_manuf_2,series_complete_janssen_65plus,series_complete_moderna_65plus,series_complete_pfizer_65plus,series_complete_unk_manuf_3,additional_doses,additional_doses_vax_pct,additional_doses_5plus,additional_doses_5plus_vax_pct,additional_doses_12plus,additional_doses_12plus_vax_pct,additional_doses_18plus,additional_doses_18plus_vax_pct,additional_doses_50plus,additional_doses_50plus_vax_pct,additional_doses_65plus,additional_doses_65plus_vax_pct,additional_doses_moderna,additional_doses_pfizer,additional_doses_janssen,additional_doses_unk_manuf,second_booster,second_booster_50plus,second_booster_50plus_vax_pct,second_booster_65plus,second_booster_65plus_vax_pct,second_booster_janssen,second_booster_moderna,second_booster_pfizer,second_booster_unk_manuf
22774,2021-07-03T00:00:00.000,26,MA,9759160,444700,3909840,5404620,0,141591,0,162200,176168,834593,8884607,0,8856286,8335986,2069131,292013,3545565,5046819,210,128902,0,147194,150477,176950,8880790,4871647,70.7,0,0,4854956,80.7,4566100,82.4,1125981,96.3,4273059,62,0,0,4261671,70.8,4028385,72.7,1007906,86.2,292708,1636098,2344192,61,,,,,292701,1636090,2332819,61,291536,1630853,2105946,50,64427,459247,484212,20,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
22704,2021-07-04T00:00:00.000,27,MA,9759160,444700,3909840,5404620,0,141591,0,162200,176168,834593,8895919,0,8867585,8344834,2069863,292561,3548956,5054192,210,129067,0,147382,150637,177012,8892228,4876852,70.8,0,0,4860160,80.8,4570278,82.5,1126312,96.3,4279772,62.1,0,0,4268371,70.9,4033632,72.8,1008361,86.2,293241,1638244,2348224,63,,,,,293234,1638236,2336838,63,292068,1632998,2108514,52,64480,459468,484393,20,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
22634,2021-07-05T00:00:00.000,27,MA,9759160,444700,3909840,5404620,0,141591,0,162200,176168,834593,8905114,0,8876780,8351924,2070407,292970,3551675,5060259,210,129200,0,147535,150765,177059,8901295,4881084,70.8,0,0,4864392,80.8,4573619,82.6,1126543,96.3,4284989,62.2,0,0,4273588,71,4037657,72.9,1008695,86.3,293645,1639930,2351351,63,,,,,293638,1639922,2339965,63,292472,1634684,2110449,52,64512,459615,484548,20,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
22550,2021-07-06T00:00:00.000,27,MA,9759160,444700,3909840,5404620,0,141591,0,162200,176168,834593,8910111,0,8881777,8355883,2070693,293306,3553060,5063535,210,129273,0,147618,150836,177083,8906346,4883750,70.9,0,0,4867058,80.9,4575739,82.6,1126687,96.4,4287693,62.2,0,0,4276292,71.1,4039861,72.9,1008856,86.3,293981,1640755,2352894,63,,,,,293974,1640747,2341508,63,292808,1635509,2111492,52,64538,459674,484624,20,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
22489,2021-07-07T00:00:00.000,27,MA,9759160,444700,3909840,5404620,0,141591,0,162200,176168,834593,8912911,0,8884575,8358162,2070903,293442,3553976,5065283,210,129313,0,147664,150877,177101,8909303,4885121,70.9,0,0,4868428,80.9,4576849,82.6,1126779,96.4,4289397,62.2,0,0,4277995,71.1,4041268,73,1008992,86.3,294122,1641325,2353887,63,,,,,294115,1641317,2342500,63,292949,1636079,2112188,52,64550,459741,484681,20,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
22463,2021-07-08T00:00:00.000,27,MA,9806970,444700,3919400,5442870,0,142285,0,162995,177031,838681,8924358,0,8896007,8366886,2071734,293972,3556937,5073239,210,129479,0,147854,151035,177172,8921140,4890461,71,0,0,4873767,81,4581073,82.7,1127174,96.4,4296281,62.3,0,0,4284873,71.2,4046608,73,1009538,86.3,294721,1643187,2358310,63,,,,,294714,1643179,2346917,63,293548,1637941,2115067,52,64636,459957,484925,20,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
22402,2021-07-09T00:00:00.000,27,MA,9820840,444700,3930120,5446020,0,142486,0,163225,177281,839868,8935208,0,8906856,8375252,2072510,294586,3559898,5080513,211,129637,0,148034,151186,177239,8932116,4895610,71,0,0,4878915,81.1,4585171,82.8,1127609,96.4,4302687,62.4,0,0,4291279,71.3,4051575,73.1,1009969,86.4,295338,1645005,2362280,64,,,,,295331,1644997,2350887,64,294164,1639758,2117600,53,64712,460116,485121,20,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
22307,2021-07-10T00:00:00.000,27,MA,9829100,444700,3932980,5451420,0,142606,0,163362,177430,840574,8945400,0,8917047,8383063,2073238,295180,3562631,5087378,211,129784,0,148204,151327,177301,8942424,4900571,71.1,0,0,4883875,81.2,4589111,82.8,1127969,96.5,4308593,62.5,0,0,4297185,71.4,4056104,73.2,1010413,86.4,295932,1646535,2366062,64,,,,,295925,1646527,2354669,64,294758,1641288,2120005,53,64778,460280,485335,20,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
22268,2021-07-11T00:00:00.000,28,MA,9829100,444700,3932980,5451420,0,142606,0,163362,177430,840574,8956083,0,8927709,8391292,2073962,295895,3565664,5094313,211,129939,0,148381,151475,177363,8953244,4905696,71.2,0,0,4888994,81.3,4593219,82.9,1128337,96.5,4314785,62.6,0,0,4303375,71.5,4060970,73.3,1010859,86.4,296637,1648324,2369758,66,,,,,296630,1648316,2358363,66,295463,1643077,2122375,55,64859,460444,485535,21,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
22202,2021-07-12T00:00:00.000,28,MA,9829100,444700,3932980,5451420,0,142606,0,163362,177430,840574,8964786,0,8936411,8398078,2074463,296318,3568103,5100154,211,130066,0,148526,151598,177406,8962100,4910031,71.2,0,0,4893328,81.3,4596694,83,1128569,96.5,4319743,62.7,0,0,4308333,71.6,4064855,73.4,1011200,86.5,297104,1649724,2372848,67,,,,,297097,1649716,2361453,67,295930,1644477,2124392,56,64911,460557,485710,22,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
22113,2021-07-13T00:00:00.000,28,MA,9830140,444700,3934020,5451420,0,142621,0,163380,177449,840663,8971161,0,8942786,8403053,2074941,296680,3569768,5104502,211,130158,0,148632,151688,177447,8968541,4913377,71.3,0,0,4896674,81.4,4599351,83,1128816,96.5,4323187,62.7,0,0,4311777,71.7,4067595,73.4,1011488,86.5,297470,1650693,2374957,67,,,,,297463,1650685,2363562,67,296296,1645446,2125797,56,64959,460691,485816,22,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
22068,2021-07-14T00:00:00.000,28,MA,9838940,444700,3940120,5454120,0,142748,0,163526,177608,841415,8978844,0,8950469,8408817,2075448,297081,3571680,5109872,211,130270,0,148759,151792,177490,8976161,4917076,71.3,0,0,4900373,81.4,4602261,83.1,1129099,96.6,4327499,62.8,0,0,4316089,71.7,4070785,73.5,1011765,86.5,297870,1651748,2377814,67,,,,,297863,1651740,2366419,67,296696,1646501,2127532,56,65002,460790,485951,22,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
21957,2021-07-15T00:00:00.000,28,MA,9845280,444700,3944660,5455920,0,142840,0,163631,177722,841958,8989629,0,8961251,8417047,2076211,297627,3574529,5117262,211,130426,0,148939,151940,177555,8987105,4922476,71.4,0,0,4905771,81.5,4606597,83.2,1129488,96.6,4333539,62.9,0,0,4322128,71.8,4075334,73.6,1012211,86.6,298436,1653277,2381757,69,,,,,298429,1653269,2370361,69,297261,1648030,2129985,58,65058,460955,486176,22,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
21907,2021-07-16T00:00:00.000,28,MA,9859280,444700,3953260,5461320,0,143044,0,163864,177975,843155,9000571,0,8972192,8425748,2077027,298164,3578329,5123867,211,130585,0,149120,152097,177625,8998200,4928332,71.5,0,0,4911625,81.6,4611441,83.2,1129934,96.6,4339280,63,0,0,4327869,71.9,4079820,73.6,1012675,86.6,298995,1654972,2385242,71,,,,,298988,1654964,2373846,71,297818,1649722,2132220,60,65140,461141,486372,22,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
21880,2021-07-17T00:00:00.000,28,MA,9861560,444700,3955540,5461320,0,143077,0,163902,178016,843350,9010254,0,8981874,8433173,2077761,298703,3580932,5130408,211,130725,0,149281,152232,177688,9008113,4933182,71.6,0,0,4916475,81.7,4615324,83.3,1130303,96.7,4344836,63,0,0,4333424,72,4084062,73.7,1013129,86.6,299551,1656433,2388781,71,,,,,299544,1656425,2377384,71,298374,1651181,2134447,60,65210,461324,486573,22,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
21789,2021-07-18T00:00:00.000,29,MA,9861560,444700,3955540,5461320,0,143077,0,163902,178016,843350,9019298,0,8990918,8440028,2078440,299129,3583233,5136725,211,130857,0,149432,152355,177746,9017220,4937786,71.6,0,0,4921079,81.8,4618894,83.4,1130656,96.7,4349706,63.1,0,0,4338294,72.1,4087792,73.8,1013519,86.7,299975,1657658,2392002,71,,,,,299968,1657650,2380605,71,298798,1652406,2136528,60,65264,461469,486764,22,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
21732,2021-07-19T00:00:00.000,29,MA,9862460,444700,3955540,5462220,0,143090,0,163917,178032,843427,9027305,0,8998925,8446247,2078915,299517,3585460,5142117,211,130973,0,149565,152468,177787,9025275,4941913,71.7,0,0,4925206,81.9,4622189,83.4,1130938,96.7,4354005,63.2,0,0,4342593,72.2,4091137,73.9,1013768,86.7,300370,1658820,2394744,71,,,,,300363,1658812,2383347,71,299193,1653568,2138316,60,65310,461553,486883,22,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
21640,2021-07-20T00:00:00.000,29,MA,9875030,444700,3955960,5474370,0,143272,0,164126,178259,844502,9032607,0,9004228,8450134,2079182,299801,3586412,5146183,211,131050,0,149653,152538,177809,9030793,4945140,71.7,0,0,4928434,81.9,4624653,83.5,1131113,96.7,4357007,63.2,0,0,4345594,72.2,4093435,73.9,1013921,86.7,300644,1659521,2396768,74,,,,,300637,1659513,2385370,74,299467,1654269,2139636,63,65333,461595,486971,22,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
21596,2021-07-21T00:00:00.000,29,MA,9889500,444700,3967280,5477520,0,143482,0,164366,178520,845739,9040501,0,9012118,8456177,2079733,300174,3588513,5151603,211,131164,0,149784,152647,177857,9038770,4949453,71.8,0,0,4932744,82,4628042,83.5,1131394,96.8,4360913,63.3,0,0,4349499,72.3,4096426,73.9,1014231,86.7,301017,1660488,2399332,76,,,,,301010,1660480,2387933,76,299840,1655236,2141285,65,65363,461739,487105,24,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
21510,2021-07-22T00:00:00.000,29,MA,9914320,444700,3991200,5478420,0,143842,0,164779,178968,847862,9051266,0,9022879,8464400,2080462,300684,3591263,5159108,211,131320,0,149963,152795,177919,9049622,4955347,71.9,0,0,4938636,82.1,4632627,83.6,1131822,96.8,4366341,63.3,0,0,4354925,72.4,4100616,74,1014592,86.8,301540,1661814,2402911,76,,,,,301533,1661806,2391510,76,300363,1656561,2143627,65,65405,461869,487294,24,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
21455,2021-07-23T00:00:00.000,29,MA,9944920,444700,3998400,5501820,0,144286,0,165287,179521,850479,9060906,0,9032518,8472004,2081216,301227,3593787,5165681,211,131460,0,150123,152932,177983,9059364,4960869,72,0,0,4944157,82.2,4637072,83.7,1132222,96.8,4371061,63.4,0,0,4359645,72.5,4104384,74.1,1015001,86.8,302084,1662982,2405918,77,,,,,302077,1662974,2394517,77,300907,1657728,2145683,66,65459,462019,487499,24,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
21407,2021-07-24T00:00:00.000,29,MA,9952860,444700,4000940,5507220,0,144401,0,165419,179664,851158,9070698,0,9042309,8479623,2081910,301737,3596333,5172417,211,131602,0,150286,153070,178043,9069312,4966743,72.1,0,0,4950030,82.3,4641660,83.8,1132646,96.9,4375598,63.5,0,0,4364182,72.5,4108037,74.2,1015342,86.8,302598,1664152,2408771,77,,,,,302591,1664144,2397370,77,301421,1658898,2147652,66,65516,462158,487644,24,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
21325,2021-07-25T00:00:00.000,30,MA,9952860,444700,4000940,5507220,0,144401,0,165419,179664,851158,9080599,0,9052210,8487410,2082714,302216,3599040,5179132,211,131746,0,150450,153211,178111,9079319,4972665,72.1,0,0,4955952,82.4,4646377,83.9,1133139,96.9,4380110,63.5,0,0,4368694,72.6,4111634,74.2,1015711,86.9,303070,1665334,2411626,80,,,,,303063,1665326,2400225,80,301892,1660080,2149594,68,65571,462310,487805,25,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
21252,2021-07-26T00:00:00.000,30,MA,9952860,444700,4000940,5507220,0,144401,0,165419,179664,851158,9089195,0,9060805,8494141,2083336,302615,3601338,5185031,211,131871,0,150593,153332,178165,9087903,4977871,72.2,0,0,4961158,82.5,4650472,83.9,1133503,96.9,4383862,63.6,0,0,4372445,72.7,4114654,74.3,1016029,86.9,303484,1666289,2414008,81,,,,,303477,1666281,2402606,81,302306,1661035,2151244,69,65638,462435,487931,25,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
21219,2021-07-27T00:00:00.000,30,MA,9958230,444700,4004960,5508570,0,144479,0,165509,179761,851617,9095143,0,9066753,8498779,2083670,302829,3602758,5189345,211,131957,0,150692,153416,178193,9093911,4981696,72.3,0,0,4964983,82.5,4653463,84,1133717,97,4386221,63.6,0,0,4374804,72.7,4116525,74.3,1016164,86.9,303690,1666842,2415607,82,,,,,303683,1666834,2404205,82,302512,1661588,2152355,70,65653,462480,488005,26,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
21144,2021-07-28T00:00:00.000,30,MA,9964430,444700,4008460,5511270,0,144569,0,165612,179873,852147,9102682,0,9074291,8504777,2084172,303420,3604736,5194315,211,132066,0,150817,153524,178236,9101666,4986906,72.4,0,0,4970193,82.6,4657598,84.1,1134053,97,4389137,63.7,0,0,4377719,72.8,4118963,74.4,1016386,86.9,304192,1667659,2417204,82,,,,,304185,1667651,2405801,82,303014,1662405,2153474,70,65690,462579,488091,26,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
21104,2021-07-29T00:00:00.000,30,MA,9986060,444700,4025140,5516220,0,144883,0,165971,180263,853997,9113239,0,9084848,8513202,2084955,303922,3607618,5201488,211,132220,0,150993,153676,178303,9112362,4993363,72.4,0,0,4976650,82.7,4662752,84.2,1134560,97,4393827,63.7,0,0,4382409,72.8,4122811,74.4,1016725,86.9,304689,1668996,2420059,83,,,,,304682,1668988,2408656,83,303511,1663736,2155493,71,65740,462711,488248,26,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
21018,2021-07-30T00:00:00.000,30,MA,10001900,444700,4027480,5529720,0,145113,0,166234,180549,855352,9132974,0,9104540,8530227,2086333,304794,3615472,5212497,211,132506,0,151320,153983,178421,9131793,5000631,72.6,0,0,4983899,82.8,4668598,84.3,1135050,97.1,4402108,63.9,0,0,4390667,73,4129777,74.5,1017154,87,305537,1670277,2426211,83,,,,,305530,1670269,2414785,83,304358,1665016,2160332,71,65807,462838,488483,26,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
20910,2021-07-31T00:00:00.000,30,MA,10011300,444700,4032380,5534220,0,145249,0,166391,180719,856155,9143308,0,9114874,8538289,2087094,305353,3618033,5219711,211,132656,0,151492,154129,178486,9142228,5007226,72.6,0,0,4990494,82.9,4673786,84.4,1135538,97.1,4406452,63.9,0,0,4395011,73,4133252,74.6,1017504,87,306099,1671285,2428983,85,,,,,306092,1671277,2417557,85,304918,1666024,2162237,73,65883,462967,488627,27,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
20881,2021-08-01T00:00:00.000,31,MA,10011300,444700,4032380,5534220,0,145249,0,166391,180719,856155,9153642,0,9125189,8546369,2087801,306027,3620817,5226586,212,132806,0,151663,154275,178546,9152713,5013817,72.7,0,0,4997083,83.1,4679100,84.5,1135986,97.1,4410963,64,0,0,4399505,73.1,4136786,74.7,1017824,87,306778,1672404,2431696,85,,,,,306771,1672396,2420253,85,305597,1667142,2163974,73,65950,463081,488766,27,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
20786,2021-08-02T00:00:00.000,31,MA,10011300,444700,4032380,5534220,0,145249,0,166391,180719,856155,9162697,0,9134244,8553616,2088339,306561,3623245,5232679,212,132937,0,151814,154406,178592,9161884,5019695,72.8,0,0,5002961,83.2,4683891,84.6,1136348,97.2,4414729,64.1,0,0,4403271,73.2,4139817,74.7,1018045,87.1,307311,1673293,2434040,85,,,,,307304,1673285,2422597,85,306129,1668031,2165584,73,65991,463145,488882,27,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
20744,2021-08-03T00:00:00.000,31,MA,10017860,444700,4037140,5536020,0,145344,0,166500,180837,856716,9168894,0,9140441,8558486,2088713,306855,3624656,5237171,212,133027,0,151917,154494,178624,9168182,5023643,72.9,0,0,5006909,83.2,4687041,84.6,1136581,97.2,4417348,64.1,0,0,4405890,73.2,4141895,74.8,1018238,87.1,307614,1673756,2435893,85,,,,,307607,1673748,2424450,85,306432,1668494,2166896,73,66030,463182,488999,27,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
20671,2021-08-04T00:00:00.000,31,MA,10031010,444700,4046240,5540070,0,145535,0,166718,181075,857841,9177481,0,9149028,8565334,2089292,307278,3627421,5242570,212,133152,0,152059,154617,178674,9177070,5029478,73,0,0,5012743,83.3,4691745,84.7,1136989,97.2,4420802,64.1,0,0,4409344,73.3,4144696,74.8,1018490,87.1,308074,1674676,2437967,85,,,,,308067,1674668,2426524,85,306891,1669411,2168321,73,66093,463263,489107,27,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
20615,2021-08-05T00:00:00.000,31,MA,10049120,444700,4059400,5545020,0,145798,0,167019,181402,859390,9188927,0,9160467,8574288,2090105,307978,3630069,5250667,213,133318,0,152250,154779,178744,9188654,5037007,73.1,0,0,5020269,83.4,4697706,84.8,1137517,97.3,4425475,64.2,0,0,4414013,73.4,4148432,74.9,1018849,87.1,308762,1675636,2440991,86,,,,,308755,1675628,2429544,86,307579,1670371,2170408,74,66162,463383,489277,27,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
20568,2021-08-06T00:00:00.000,31,MA,10064030,444700,4064860,5554470,0,146014,0,167267,181671,860665,9199585,0,9171125,8582600,2090846,308573,3632660,5258139,213,133472,0,152427,154929,178807,9199465,5044012,73.2,0,0,5027274,83.6,4703217,84.9,1137975,97.3,4429815,64.3,0,0,4418353,73.4,4151915,74.9,1019186,87.2,309370,1676619,2443735,91,,,,,309363,1676611,2432288,91,308187,1671354,2172295,79,66221,463500,489438,27,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
20510,2021-08-07T00:00:00.000,31,MA,10107570,444700,4089500,5573370,0,146646,0,167991,182457,864388,9210344,0,9181882,8591011,2091615,309234,3635250,5265647,213,133628,0,152605,155081,178873,9210445,5051432,73.3,0,0,5034692,83.7,4709055,85,1138511,97.4,4433946,64.3,0,0,4422484,73.5,4155245,75,1019487,87.2,310012,1677561,2446281,92,,,,,310005,1677553,2434834,92,308827,1672296,2174042,80,66282,463602,489575,28,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
20440,2021-08-08T00:00:00.000,32,MA,10107570,444700,4089500,5573370,0,146646,0,167991,182457,864388,9220250,0,9191788,8598756,2092316,309818,3637883,5272336,213,133772,0,152770,155221,178933,9220454,5058110,73.4,0,0,5041370,83.8,4714327,85.1,1138964,97.4,4437783,64.4,0,0,4426321,73.6,4158325,75.1,1019795,87.2,310591,1678450,2448650,92,,,,,310584,1678442,2437203,92,309406,1673185,2175654,80,66351,463713,489703,28,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
20380,2021-08-09T00:00:00.000,32,MA,10107570,444700,4089500,5573370,0,146646,0,167991,182457,864388,9228913,0,9200451,8605563,2092807,310081,3640213,5278406,213,133898,0,152914,155343,178975,9229295,5063922,73.5,0,0,5047182,83.9,4718946,85.2,1139267,97.4,4441091,64.4,0,0,4429629,73.6,4160948,75.1,1019997,87.2,310918,1679262,2450819,92,,,,,310911,1679254,2439372,92,309733,1673997,2177138,80,66372,463777,489820,28,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
20278,2021-08-10T00:00:00.000,32,MA,10120720,444700,4098600,5577420,0,146837,0,168209,182694,865513,9235664,0,9207200,8610852,2093157,310529,3641692,5283230,213,133996,0,153026,155439,179005,9236201,5068455,73.5,0,0,5051713,84,4722590,85.2,1139512,97.4,4443878,64.5,0,0,4432416,73.7,4163133,75.2,1020159,87.2,311378,1679776,2452631,93,,,,,311371,1679768,2441184,93,310192,1674511,2178349,81,66416,463805,489910,28,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
20228,2021-08-11T00:00:00.000,32,MA,10141180,444700,4108260,5588220,0,147133,0,168549,183064,867263,9243823,0,9215359,8617086,2093753,310963,3643534,5289112,214,134114,0,153162,155551,179055,9244480,5073659,73.6,0,0,5056916,84,4726590,85.3,1139882,97.5,4447391,64.5,0,0,4435929,73.7,4165927,75.2,1020470,87.3,311868,1680571,2454859,93,,,,,311861,1680563,2443412,93,310682,1675306,2179858,81,66498,463897,490047,28,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
20185,2021-08-12T00:00:00.000,32,MA,10158510,444700,4119740,5594070,0,147385,0,168837,183376,868745,9253493,0,9225028,8624547,2094403,311666,3646055,5295558,214,134254,0,153323,155686,179111,9254090,5079510,73.7,0,0,5062767,84.1,4731130,85.4,1140286,97.5,4451811,64.6,0,0,4440348,73.8,4169427,75.3,1020755,87.3,312588,1681715,2457414,94,,,,,312581,1681707,2445966,94,311401,1676449,2181495,82,66575,463972,490179,29,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
20080,2021-08-13T00:00:00.000,32,MA,10166560,444700,4124640,5597220,0,147502,0,168971,183522,869433,9264895,0,9236430,8633530,2095182,312244,3648899,5303538,214,134420,0,153512,155848,179178,9265665,5086700,73.8,0,0,5069957,84.3,4736887,85.5,1140763,97.6,4456692,64.7,0,0,4445229,73.9,4173329,75.3,1021111,87.3,313179,1682757,2460660,96,,,,,313172,1682749,2449212,96,311992,1677491,2183762,84,66634,464086,490362,29,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
20059,2021-08-14T00:00:00.000,32,MA,10173240,444700,4127720,5600820,0,147599,0,169082,183642,870004,9277892,0,9249423,8643563,2096028,313084,3651873,5312718,217,134608,0,153728,156029,179250,9278942,5094960,73.9,0,0,5078214,84.4,4743411,85.6,1141286,97.6,4462455,64.7,0,0,4450991,74,4177829,75.4,1021522,87.4,314021,1683808,2464529,97,,,,,314014,1683800,2453080,97,312833,1678542,2186369,85,66697,464209,490586,30,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
19975,2021-08-15T00:00:00.000,33,MA,10173240,444700,4127720,5600820,0,147599,0,169082,183642,870004,9277928,0,9249459,8643595,2096028,313086,3651892,5312733,217,134609,0,153729,156030,179250,9279356,5095245,73.9,0,0,5078499,84.4,4743666,85.6,1141302,97.6,4462638,64.7,0,0,4451174,74,4177995,75.4,1021530,87.4,314082,1683838,2464621,97,,,,,314075,1683830,2453172,97,312894,1678572,2186444,85,66700,464209,490591,30,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
19892,2021-08-16T00:00:00.000,33,MA,10173240,444700,4127720,5600820,0,147599,0,169082,183642,870004,9296888,0,9268418,8658517,2097436,314189,3656859,5325623,217,134884,0,154044,156299,179370,9298216,5106148,74.1,0,0,5089402,84.6,4752398,85.8,1142026,97.7,4471245,64.9,0,0,4459781,74.1,4184737,75.5,1022113,87.4,315168,1685599,2470380,98,,,,,315161,1685591,2458931,98,313978,1680333,2190340,86,66790,464389,490904,30,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
19808,2021-08-17T00:00:00.000,33,MA,10193310,444700,4142840,5605770,0,147890,0,169416,184005,871721,9304511,0,9276040,8664684,2098519,314548,3658980,5330766,217,134995,0,154170,156411,179463,9305923,5110059,74.1,0,0,5093312,84.7,4755527,85.8,1142385,97.7,4473466,64.9,0,0,4462002,74.2,4186303,75.6,1022186,87.4,316240,1685562,2471569,95,,,,,316233,1685554,2460120,95,315048,1680299,2190873,83,66994,464314,490849,29,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
19766,2021-08-18T00:00:00.000,33,MA,10214800,444700,4161180,5608920,0,148202,0,169773,184393,873559,9314110,0,9285637,8672438,2099937,315158,3661877,5336858,217,135134,0,154330,156551,179584,9315533,5115413,74.2,0,0,5098664,84.7,4759975,85.9,1143264,97.8,4477428,65,0,0,4465964,74.2,4189313,75.6,1022442,87.4,316883,1686282,2474168,95,,,,,316876,1686274,2462719,95,315683,1681019,2192528,83,67032,464414,490967,29,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
19721,2021-08-19T00:00:00.000,33,MA,10252340,444700,4181620,5626020,0,148746,0,170397,185070,876769,9327409,0,9298923,8683303,2102100,315806,3665752,5345634,217,135327,0,154551,156747,179769,9328971,5122089,74.3,0,0,5105333,84.9,4765493,86,1144057,97.8,4483417,65,0,0,4471947,74.3,4193978,75.7,1023009,87.5,317551,1687422,2478348,96,,,,,317544,1687414,2466893,96,316351,1682158,2195385,84,67108,464572,491300,29,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
19636,2021-08-20T00:00:00.000,33,MA,10294740,444700,4186940,5663100,0,149361,0,171101,185836,880395,9340836,0,9312345,8694285,2104343,316486,3669604,5354529,217,135522,0,154774,156945,179961,9342465,5128892,74.4,0,0,5112132,85,4770931,86.1,1144861,97.9,4489020,65.1,0,0,4477549,74.4,4198481,75.8,1023495,87.5,318239,1688627,2482056,98,,,,,318232,1688619,2470600,98,317039,1683362,2197994,86,67189,464724,491553,29,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
