,submission_date,state,tot_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths,conf_cases,prob_cases
52848,2020-09-07,MA,122791,229.0,7.0,9151,8943.0,208.0,9.0,1.0,2020-09-09T00:00:00.000,Agree,Agree,121046.0,1745.0
46190,2020-09-08,MA,122962,171.0,3.0,9165,8957.0,208.0,14.0,0.0,2020-09-10T00:00:00.000,Agree,Agree,121214.0,1748.0
15240,2020-09-10,MA,123546,403.0,40.0,9198,8989.0,209.0,21.0,1.0,2020-09-12T00:00:00.000,Agree,Agree,121759.0,1787.0
6119,2020-09-11,MA,123986,440.0,-3.0,9210,9001.0,209.0,12.0,0.0,2020-09-13T00:00:00.000,Agree,Agree,122202.0,1784.0
53983,2020-09-12,MA,124540,554.0,119.0,9218,9009.0,209.0,8.0,0.0,2020-09-14T00:00:00.000,Agree,Agree,122637.0,1903.0
51949,2020-09-13,MA,124826,286.0,19.0,9229,9020.0,209.0,11.0,0.0,2020-09-15T00:00:00.000,Agree,Agree,122904.0,1922.0
55122,2020-09-14,MA,125080,254.0,19.0,9246,9036.0,210.0,17.0,1.0,2020-09-16T00:00:00.000,Agree,Agree,123139.0,1941.0
44907,2020-09-15,MA,125393,313.0,27.0,9260,9050.0,210.0,14.0,0.0,2020-09-17T00:00:00.000,Agree,Agree,123425.0,1968.0
55783,2020-09-16,MA,125699,306.0,11.0,9281,9071.0,210.0,21.0,0.0,2020-09-18T00:00:00.000,Agree,Agree,123720.0,1979.0
13746,2020-09-17,MA,126128,429.0,10.0,9295,9085.0,210.0,14.0,0.0,2020-09-19T00:00:00.000,Agree,Agree,124139.0,1989.0
3223,2020-09-18,MA,126582,454.0,23.0,9307,9097.0,210.0,12.0,0.0,2020-09-20T00:00:00.000,Agree,Agree,124570.0,2012.0
1562,2020-09-19,MA,127181,599.0,30.0,9320,9108.0,212.0,13.0,2.0,2020-09-21T00:00:00.000,Agree,Agree,125139.0,2042.0
13396,2020-09-20,MA,127540,359.0,19.0,9335,9123.0,212.0,15.0,0.0,2020-09-22T00:00:00.000,Agree,Agree,125479.0,2061.0
12656,2020-09-21,MA,127796,256.0,12.0,9352,9140.0,212.0,17.0,0.0,2020-09-23T00:00:00.000,Agree,Agree,125723.0,2073.0
14809,2020-09-22,MA,127969,173.0,30.0,9357,9145.0,212.0,5.0,0.0,2020-09-24T00:00:00.000,Agree,Agree,125866.0,2103.0
6021,2020-09-23,MA,128512,543.0,1.0,9370,9158.0,212.0,13.0,0.0,2020-09-25T00:00:00.000,Agree,Agree,126408.0,2104.0
6963,2020-09-25,MA,129481,488.0,34.0,9400,9188.0,212.0,17.0,0.0,2020-09-27T00:00:00.000,Agree,Agree,127317.0,2164.0
51510,2020-09-26,MA,130050,569.0,54.0,9421,9209.0,212.0,21.0,0.0,2020-09-28T00:00:00.000,Agree,Agree,127832.0,2218.0
47709,2020-09-27,MA,130642,592.0,-2.0,9435,9223.0,212.0,14.0,0.0,2020-09-29T00:00:00.000,Agree,Agree,128426.0,2216.0
11666,2020-09-29,MA,131584,512.0,62.0,9469,9255.0,214.0,14.0,1.0,2020-10-01T00:00:00.000,Agree,Agree,129243.0,2341.0
6506,2020-09-30,MA,132116,532.0,22.0,9486,9272.0,214.0,17.0,0.0,2020-10-02T00:00:00.000,Agree,Agree,129753.0,2363.0
48862,2020-10-01,MA,132870,754.0,46.0,9500,9286.0,214.0,14.0,0.0,2020-10-03T00:00:00.000,Agree,Agree,130461.0,2409.0
54256,2020-10-02,MA,133631,761.0,8.0,9515,9301.0,214.0,15.0,0.0,2020-10-04T00:00:00.000,Agree,Agree,131214.0,2417.0
7983,2020-10-03,MA,134303,672.0,72.0,9528,9314.0,214.0,13.0,0.0,2020-10-05T00:00:00.000,Agree,Agree,131814.0,2489.0
46614,2020-10-05,MA,135462,515.0,50.0,9553,9339.0,214.0,10.0,0.0,2020-10-07T00:00:00.000,Agree,Agree,132905.0,2557.0
45063,2020-10-06,MA,135957,495.0,41.0,9559,9345.0,214.0,6.0,0.0,2020-10-08T00:00:00.000,Agree,Agree,133359.0,2598.0
49161,2020-10-07,MA,136492,535.0,26.0,9575,9361.0,214.0,16.0,0.0,2020-10-09T00:00:00.000,Agree,Agree,133868.0,2624.0
7684,2020-10-08,MA,136936,444.0,35.0,9589,9375.0,214.0,14.0,0.0,2020-10-10T00:00:00.000,Agree,Agree,134277.0,2659.0
12431,2020-10-09,MA,137701,765.0,31.0,9604,9389.0,215.0,15.0,1.0,2020-10-11T00:00:00.000,Agree,Agree,135011.0,2690.0
9105,2020-10-10,MA,138340,639.0,52.0,9621,9405.0,216.0,17.0,1.0,2020-10-12T00:00:00.000,Agree,Agree,135598.0,2742.0
14293,2020-10-12,MA,139663,760.0,-5.0,9666,9447.0,219.0,26.0,1.0,2020-10-14T00:00:00.000,Agree,Agree,136933.0,2730.0
51143,2020-10-13,MA,140412,749.0,117.0,9681,9462.0,219.0,15.0,0.0,2020-10-15T00:00:00.000,Agree,Agree,137565.0,2847.0
8532,2020-10-14,MA,140992,580.0,62.0,9705,9486.0,219.0,24.0,0.0,2020-10-16T00:00:00.000,Agree,Agree,138083.0,2909.0
55814,2020-10-15,MA,141579,587.0,19.0,9722,9503.0,219.0,17.0,0.0,2020-10-17T00:00:00.000,Agree,Agree,138651.0,2928.0
53142,2020-10-16,MA,142346,767.0,65.0,9741,9522.0,219.0,19.0,0.0,2020-10-18T00:00:00.000,Agree,Agree,139353.0,2993.0
48975,2020-10-18,MA,143660,730.0,-14.0,9767,9547.0,220.0,6.0,0.0,2020-10-20T00:00:00.000,Agree,Agree,140647.0,3013.0
12905,2020-10-19,MA,144488,828.0,1.0,9789,9569.0,220.0,22.0,0.0,2020-10-21T00:00:00.000,Agree,Agree,141474.0,3014.0
2721,2020-10-20,MA,145464,976.0,155.0,9812,9592.0,220.0,23.0,0.0,2020-10-22T00:00:00.000,Agree,Agree,142295.0,3169.0
8280,2020-10-21,MA,146166,702.0,56.0,9830,9608.0,222.0,18.0,2.0,2020-10-23T00:00:00.000,Agree,Agree,142941.0,3225.0
50903,2020-10-22,MA,147215,1049.0,63.0,9846,9624.0,222.0,16.0,0.0,2020-10-24T00:00:00.000,Agree,Agree,143927.0,3288.0
47136,2020-10-23,MA,148285,1070.0,102.0,9868,9645.0,223.0,22.0,1.0,2020-10-25T00:00:00.000,Agree,Agree,144895.0,3390.0
11816,2020-10-26,MA,151777,1212.0,-4.0,9936,9713.0,223.0,26.0,0.0,2020-10-28T00:00:00.000,Agree,Agree,148336.0,3441.0
11058,2020-10-28,MA,154218,1181.0,44.0,9977,9753.0,224.0,20.0,1.0,2020-10-30T00:00:00.000,Agree,Agree,150498.0,3720.0
97,2020-10-29,MA,155564,1346.0,103.0,9996,9772.0,224.0,19.0,0.0,2020-10-31T00:00:00.000,Agree,Agree,151741.0,3823.0
53135,2020-10-30,MA,157146,1582.0,94.0,10016,9791.0,225.0,20.0,1.0,2020-11-01T00:00:00.000,Agree,Agree,153229.0,3917.0
5840,2020-10-31,MA,158576,1430.0,138.0,10028,9803.0,225.0,12.0,0.0,2020-11-02T00:00:00.000,Agree,Agree,154521.0,4055.0
41,2020-11-01,MA,159707,1131.0,-8.0,10048,9823.0,225.0,20.0,0.0,2020-11-03T00:00:00.000,Agree,Agree,155660.0,4047.0
5195,2020-11-02,MA,160549,842.0,117.0,10072,9847.0,225.0,24.0,0.0,2020-11-04T00:00:00.000,Agree,Agree,156385.0,4164.0
54820,2020-11-03,MA,161585,1036.0,113.0,10088,9863.0,225.0,16.0,0.0,2020-11-05T00:00:00.000,Agree,Agree,157308.0,4277.0
50249,2020-11-04,MA,163299,1714.0,85.0,10117,9892.0,225.0,29.0,0.0,2020-11-06T00:00:00.000,Agree,Agree,158937.0,4362.0
46682,2020-11-05,MA,165161,1862.0,101.0,10141,9916.0,225.0,24.0,0.0,2020-11-07T00:00:00.000,Agree,Agree,160698.0,4463.0
2756,2020-11-06,MA,167274,2113.0,75.0,10154,9929.0,225.0,13.0,0.0,2020-11-08T00:00:00.000,Agree,Agree,162736.0,4538.0
5614,2020-11-07,MA,169576,2302.0,102.0,10181,9955.0,226.0,27.0,1.0,2020-11-09T00:00:00.000,Agree,Agree,164936.0,4640.0
47934,2020-11-08,MA,171399,1823.0,14.0,10201,9975.0,226.0,20.0,0.0,2020-11-10T00:00:00.000,Agree,Agree,166745.0,4654.0
7970,2020-11-09,MA,172727,1328.0,144.0,10225,9999.0,226.0,24.0,0.0,2020-11-11T00:00:00.000,Agree,Agree,167929.0,4798.0
54658,2020-11-11,MA,177541,2660.0,165.0,10282,10056.0,226.0,32.0,0.0,2020-11-13T00:00:00.000,Agree,Agree,172471.0,5070.0
51857,2020-11-12,MA,180189,2648.0,166.0,10306,10080.0,226.0,24.0,0.0,2020-11-14T00:00:00.000,Agree,Agree,174953.0,5236.0
52649,2020-11-13,MA,183095,2906.0,232.0,10328,10099.0,229.0,22.0,3.0,2020-11-15T00:00:00.000,Agree,Agree,177627.0,5468.0
47177,2020-11-14,MA,186142,3047.0,206.0,10355,10126.0,229.0,27.0,0.0,2020-11-16T00:00:00.000,Agree,Agree,180468.0,5674.0
44571,2020-11-15,MA,188275,2133.0,57.0,10387,10158.0,229.0,32.0,0.0,2020-11-17T00:00:00.000,Agree,Agree,182544.0,5731.0
8931,2020-11-16,MA,190439,2164.0,197.0,10417,10187.0,230.0,30.0,1.0,2020-11-18T00:00:00.000,Agree,Agree,184511.0,5928.0
14734,2020-11-17,MA,192964,2525.0,262.0,10441,10211.0,230.0,24.0,0.0,2020-11-19T00:00:00.000,Agree,Agree,186774.0,6190.0
55417,2020-11-18,MA,195868,2904.0,160.0,10467,10237.0,230.0,26.0,0.0,2020-11-20T00:00:00.000,Agree,Agree,189518.0,6350.0
48130,2020-11-19,MA,198550,2682.0,150.0,10486,10256.0,230.0,19.0,0.0,2020-11-21T00:00:00.000,Agree,Agree,192050.0,6500.0
45733,2020-11-20,MA,200949,2399.0,111.0,10517,10287.0,230.0,31.0,0.0,2020-11-22T00:00:00.000,Agree,Agree,194338.0,6611.0
14980,2020-11-21,MA,204155,3206.0,215.0,10545,10315.0,230.0,28.0,0.0,2020-11-23T00:00:00.000,Agree,Agree,197329.0,6826.0
2441,2020-11-23,MA,208623,1773.0,-12.0,10612,10380.0,232.0,36.0,1.0,2020-11-25T00:00:00.000,Agree,Agree,201835.0,6788.0
53555,2020-11-24,MA,211199,2576.0,351.0,10640,10407.0,233.0,28.0,1.0,2020-11-26T00:00:00.000,Agree,Agree,204060.0,7139.0
2028,2020-11-25,MA,214594,3395.0,171.0,10670,10436.0,234.0,30.0,1.0,2020-11-27T00:00:00.000,Agree,Agree,207284.0,7310.0
55753,2020-11-26,MA,214594,0.0,0.0,10695,10461.0,234.0,25.0,0.0,2020-11-28T00:00:00.000,Agree,Agree,207284.0,7310.0
1811,2020-11-27,MA,219252,4658.0,194.0,10735,10501.0,234.0,40.0,0.0,2020-11-29T00:00:00.000,Agree,Agree,211748.0,7504.0
8658,2020-11-28,MA,222469,3217.0,303.0,10777,10543.0,234.0,42.0,0.0,2020-11-30T00:00:00.000,Agree,Agree,214662.0,7807.0
54575,2020-11-29,MA,224964,2495.0,-6.0,10805,10571.0,234.0,28.0,0.0,2020-12-01T00:00:00.000,Agree,Agree,217163.0,7801.0
7920,2020-11-30,MA,226132,1168.0,2.0,10848,10613.0,235.0,43.0,1.0,2020-12-02T00:00:00.000,Agree,Agree,218329.0,7803.0
14549,2020-12-02,MA,234232,5027.0,414.0,10928,10692.0,236.0,34.0,1.0,2020-12-04T00:00:00.000,Agree,Agree,225787.0,8445.0
11653,2020-12-03,MA,240907,6675.0,198.0,10976,10737.0,239.0,48.0,3.0,2020-12-05T00:00:00.000,Agree,Agree,232264.0,8643.0
46341,2020-12-04,MA,246398,5491.0,299.0,11028,10787.0,241.0,52.0,2.0,2020-12-06T00:00:00.000,Agree,Agree,237456.0,8942.0
55376,2020-12-06,MA,256844,4827.0,80.0,11123,10879.0,244.0,49.0,1.0,2020-12-08T00:00:00.000,Agree,Agree,247559.0,9285.0
1837,2020-12-07,MA,259325,2481.0,18.0,11186,10940.0,246.0,63.0,2.0,2020-12-09T00:00:00.000,Agree,Agree,250022.0,9303.0
45662,2020-12-09,MA,269412,5965.0,290.0,11281,11033.0,248.0,53.0,2.0,2020-12-11T00:00:00.000,Agree,Agree,259324.0,10088.0
52163,2020-12-10,MA,274781,5369.0,239.0,11337,11086.0,251.0,56.0,3.0,2020-12-12T00:00:00.000,Agree,Agree,264454.0,10327.0
3312,2020-12-11,MA,280436,5655.0,180.0,11386,11134.0,252.0,49.0,1.0,2020-12-13T00:00:00.000,Agree,Agree,269929.0,10507.0
2094,2020-12-12,MA,285725,5289.0,321.0,11435,11183.0,252.0,49.0,0.0,2020-12-14T00:00:00.000,Agree,Agree,274897.0,10828.0
52151,2020-12-13,MA,290578,4853.0,176.0,11489,11237.0,252.0,54.0,0.0,2020-12-15T00:00:00.000,Agree,Agree,279574.0,11004.0
4633,2020-12-14,MA,294231,3653.0,81.0,11542,11290.0,252.0,53.0,0.0,2020-12-16T00:00:00.000,Agree,Agree,283146.0,11085.0
14279,2020-12-15,MA,298160,3929.0,209.0,11587,11335.0,252.0,45.0,0.0,2020-12-17T00:00:00.000,Agree,Agree,286866.0,11294.0
7447,2020-12-16,MA,304112,5952.0,502.0,11637,11385.0,252.0,50.0,0.0,2020-12-18T00:00:00.000,Agree,Agree,292316.0,11796.0
9828,2020-12-17,MA,309247,5135.0,150.0,11693,11441.0,252.0,56.0,0.0,2020-12-19T00:00:00.000,Agree,Agree,297301.0,11946.0
50494,2020-12-18,MA,314926,5679.0,47.0,11750,11497.0,253.0,57.0,1.0,2020-12-20T00:00:00.000,Agree,Agree,302933.0,11993.0
50006,2020-12-19,MA,319270,4344.0,349.0,11810,11557.0,253.0,60.0,0.0,2020-12-21T00:00:00.000,Agree,Agree,306928.0,12342.0
51441,2020-12-20,MA,323531,4261.0,99.0,11869,11615.0,254.0,59.0,1.0,2020-12-22T00:00:00.000,Agree,Agree,311090.0,12441.0
49144,2020-12-21,MA,327374,3843.0,83.0,11921,11664.0,257.0,52.0,3.0,2020-12-23T00:00:00.000,Agree,Agree,314850.0,12524.0
54612,2020-12-22,MA,331174,3800.0,507.0,11994,11737.0,257.0,73.0,0.0,2020-12-24T00:00:00.000,Agree,Agree,318143.0,13031.0
52135,2020-12-23,MA,335988,4814.0,305.0,12044,11786.0,258.0,50.0,1.0,2020-12-25T00:00:00.000,Agree,Agree,322652.0,13336.0
2828,2020-12-24,MA,341925,5937.0,282.0,12125,11867.0,258.0,81.0,0.0,2020-12-26T00:00:00.000,Agree,Agree,328307.0,13618.0
53738,2020-12-25,MA,341925,0.0,0.0,12192,11933.0,259.0,67.0,1.0,2020-12-27T00:00:00.000,Agree,Agree,328307.0,13618.0
4137,2020-12-26,MA,349602,7677.0,253.0,12254,11994.0,260.0,62.0,1.0,2020-12-28T00:00:00.000,Agree,Agree,335731.0,13871.0
54751,2020-12-28,MA,356934,4198.0,138.0,12393,12130.0,263.0,76.0,0.0,2020-12-30T00:00:00.000,Agree,Agree,342764.0,14170.0
13223,2020-12-29,MA,361079,4145.0,486.0,12473,12207.0,266.0,80.0,3.0,2020-12-31T00:00:00.000,Agree,Agree,346423.0,14656.0
48690,2020-12-30,MA,367918,6839.0,704.0,12529,12263.0,266.0,56.0,0.0,2021-01-01T00:00:00.000,Agree,Agree,352558.0,15360.0
11387,2020-12-31,MA,375178,7260.0,373.0,12613,12346.0,267.0,84.0,1.0,2021-01-02T00:00:00.000,Agree,Agree,359445.0,15733.0
8479,2021-01-01,MA,375178,0.0,0.0,12677,12409.0,268.0,64.0,1.0,2021-01-03T00:00:00.000,Agree,Agree,359445.0,15733.0
7858,2021-01-02,MA,384181,9003.0,461.0,12758,12488.0,270.0,81.0,2.0,2021-01-04T00:00:00.000,Agree,Agree,367987.0,16194.0
467,2021-01-03,MA,387662,3481.0,371.0,12821,12551.0,270.0,63.0,0.0,2021-01-05T00:00:00.000,Agree,Agree,371097.0,16565.0
54028,2021-01-04,MA,392568,4906.0,548.0,12886,12614.0,272.0,65.0,2.0,2021-01-06T00:00:00.000,Agree,Agree,375455.0,17113.0
51911,2021-01-06,MA,404053,6851.0,432.0,13042,12768.0,274.0,85.0,0.0,2021-01-08T00:00:00.000,Agree,Agree,386052.0,18001.0
10962,2021-01-07,MA,411601,7548.0,412.0,13115,12841.0,274.0,73.0,0.0,2021-01-09T00:00:00.000,Agree,Agree,393188.0,18413.0
12725,2021-01-08,MA,419721,8120.0,485.0,13183,12909.0,274.0,68.0,0.0,2021-01-10T00:00:00.000,Agree,Agree,400823.0,18898.0
51937,2021-01-10,MA,432791,5656.0,260.0,13345,13069.0,276.0,86.0,1.0,2021-01-12T00:00:00.000,Agree,Agree,413329.0,19462.0
52121,2021-01-11,MA,437042,4251.0,12.0,13405,13129.0,276.0,60.0,0.0,2021-01-13T00:00:00.000,Agree,Agree,417568.0,19474.0
935,2021-01-12,MA,442529,5487.0,581.0,13474,13198.0,276.0,69.0,0.0,2021-01-14T00:00:00.000,Agree,Agree,422474.0,20055.0
51206,2021-01-13,MA,448447,5918.0,640.0,13554,13278.0,276.0,80.0,0.0,2021-01-15T00:00:00.000,Agree,Agree,427752.0,20695.0
55147,2021-01-14,MA,454402,5955.0,410.0,13624,13347.0,277.0,70.0,1.0,2021-01-16T00:00:00.000,Agree,Agree,433297.0,21105.0
51889,2021-01-15,MA,459927,5525.0,451.0,13691,13412.0,279.0,67.0,2.0,2021-01-17T00:00:00.000,Agree,Agree,438371.0,21556.0
48400,2021-01-19,MA,476526,3085.0,518.0,13956,13671.0,285.0,65.0,1.0,2021-01-21T00:00:00.000,Agree,Agree,454102.0,22424.0
53413,2021-01-20,MA,481040,4514.0,527.0,14032,13745.0,287.0,76.0,2.0,2021-01-22T00:00:00.000,Agree,Agree,458089.0,22951.0
11763,2021-01-21,MA,486180,5140.0,319.0,14103,13813.0,290.0,71.0,3.0,2021-01-23T00:00:00.000,Agree,Agree,462910.0,23270.0
13915,2021-01-22,MA,491452,5272.0,337.0,14188,13898.0,290.0,85.0,0.0,2021-01-24T00:00:00.000,Agree,Agree,467845.0,23607.0
52176,2021-01-23,MA,496093,4641.0,311.0,14258,13968.0,290.0,70.0,0.0,2021-01-25T00:00:00.000,Agree,Agree,472175.0,23918.0
5882,2021-01-24,MA,500037,3944.0,194.0,14318,14027.0,291.0,60.0,1.0,2021-01-26T00:00:00.000,Agree,Agree,475925.0,24112.0
1046,2021-01-25,MA,503688,3651.0,174.0,14383,14091.0,292.0,65.0,1.0,2021-01-27T00:00:00.000,Agree,Agree,479402.0,24286.0
49157,2021-01-26,MA,506183,2495.0,280.0,14476,14184.0,292.0,93.0,0.0,2021-01-28T00:00:00.000,Agree,Agree,481617.0,24566.0
50675,2021-01-27,MA,509503,3320.0,298.0,14562,14268.0,294.0,86.0,2.0,2021-01-29T00:00:00.000,Agree,Agree,484639.0,24864.0
2207,2021-01-28,MA,514134,4631.0,409.0,14645,14351.0,294.0,83.0,0.0,2021-01-30T00:00:00.000,Agree,Agree,488861.0,25273.0
13869,2021-01-29,MA,517252,3118.0,337.0,14709,14414.0,295.0,64.0,1.0,2021-01-31T00:00:00.000,Agree,Agree,491642.0,25610.0
383,2021-01-30,MA,521360,4108.0,151.0,14768,14471.0,297.0,59.0,2.0,2021-02-01T00:00:00.000,Agree,Agree,495599.0,25761.0
50828,2021-01-31,MA,524025,2665.0,119.0,14832,14535.0,297.0,64.0,0.0,2021-02-02T00:00:00.000,Agree,Agree,498145.0,25880.0
1539,2021-02-01,MA,526423,2398.0,128.0,14900,14600.0,300.0,68.0,3.0,2021-02-03T00:00:00.000,Agree,Agree,500415.0,26008.0
6058,2021-02-02,MA,528662,2239.0,276.0,14955,14653.0,302.0,55.0,2.0,2021-02-04T00:00:00.000,Agree,Agree,502378.0,26284.0
13850,2021-02-03,MA,531117,2455.0,269.0,15014,14712.0,302.0,59.0,0.0,2021-02-05T00:00:00.000,Agree,Agree,504564.0,26553.0
15179,2021-02-04,MA,533921,2804.0,202.0,15078,14773.0,305.0,64.0,3.0,2021-02-06T00:00:00.000,Agree,Agree,507166.0,26755.0
3962,2021-02-05,MA,537208,3287.0,305.0,15149,14842.0,307.0,71.0,2.0,2021-02-07T00:00:00.000,Agree,Agree,510148.0,27060.0
5054,2021-02-06,MA,540827,3619.0,241.0,15197,14890.0,307.0,48.0,0.0,2021-02-08T00:00:00.000,Agree,Agree,513526.0,27301.0
7017,2021-02-09,MA,546896,1593.0,274.0,15329,15019.0,310.0,46.0,0.0,2021-02-11T00:00:00.000,Agree,Agree,519125.0,27771.0
49777,2021-02-10,MA,548946,2050.0,130.0,15397,15087.0,310.0,68.0,0.0,2021-02-12T00:00:00.000,Agree,Agree,521045.0,27901.0
1814,2021-02-12,MA,553812,2416.0,188.0,15506,15195.0,311.0,55.0,0.0,2021-02-14T00:00:00.000,Agree,Agree,525486.0,28326.0
12608,2021-02-13,MA,555895,2083.0,134.0,15542,15231.0,311.0,36.0,0.0,2021-02-15T00:00:00.000,Agree,Agree,527435.0,28460.0
45806,2021-02-14,MA,557777,1882.0,62.0,15611,15299.0,312.0,69.0,1.0,2021-02-16T00:00:00.000,Agree,Agree,529255.0,28522.0
7620,2021-02-15,MA,559350,1573.0,93.0,15654,15342.0,312.0,43.0,0.0,2021-02-17T00:00:00.000,Agree,Agree,530735.0,28615.0
12662,2021-02-16,MA,560576,1226.0,259.0,15711,15397.0,314.0,57.0,2.0,2021-02-18T00:00:00.000,Agree,Agree,531702.0,28874.0
1919,2021-02-17,MA,561936,1360.0,38.0,15746,15429.0,317.0,35.0,3.0,2021-02-19T00:00:00.000,Agree,Agree,533024.0,28912.0
1322,2021-02-18,MA,563976,2040.0,237.0,15788,15470.0,318.0,42.0,1.0,2021-02-20T00:00:00.000,Agree,Agree,534827.0,29149.0
44603,2021-02-19,MA,565794,1818.0,139.0,15838,15520.0,318.0,50.0,0.0,2021-02-21T00:00:00.000,Agree,Agree,536506.0,29288.0
14259,2021-02-21,MA,569284,1520.0,204.0,15916,15594.0,322.0,42.0,2.0,2021-02-23T00:00:00.000,Agree,Agree,539644.0,29640.0
46180,2021-02-22,MA,570546,1262.0,112.0,15956,15634.0,322.0,40.0,0.0,2021-02-24T00:00:00.000,Agree,Agree,540794.0,29752.0
136,2021-02-23,MA,571783,1237.0,123.0,15995,15673.0,322.0,39.0,0.0,2021-02-25T00:00:00.000,Agree,Agree,541908.0,29875.0
46206,2021-02-24,MA,573885,2102.0,314.0,16039,15716.0,323.0,44.0,1.0,2021-02-26T00:00:00.000,Agree,Agree,543696.0,30189.0
53745,2021-02-25,MA,575993,2108.0,180.0,16087,15763.0,324.0,48.0,1.0,2021-02-27T00:00:00.000,Agree,Agree,545624.0,30369.0
2732,2021-02-26,MA,577980,1987.0,253.0,16129,15805.0,324.0,42.0,0.0,2021-02-28T00:00:00.000,Agree,Agree,547358.0,30622.0
51216,2021-02-27,MA,579680,1700.0,184.0,16180,15856.0,324.0,51.0,0.0,2021-03-01T00:00:00.000,Agree,Agree,548874.0,30806.0
7984,2021-02-28,MA,581148,1468.0,40.0,16219,15894.0,325.0,39.0,1.0,2021-03-02T00:00:00.000,Agree,Agree,550302.0,30846.0
50354,2021-03-01,MA,582543,1395.0,147.0,16272,15942.0,330.0,53.0,5.0,2021-03-03T00:00:00.000,Agree,Agree,551550.0,30993.0
6822,2021-03-02,MA,582844,301.0,184.0,16303,15972.0,331.0,31.0,1.0,2021-03-04T00:00:00.000,Agree,Agree,551667.0,31177.0
1654,2021-03-03,MA,584743,1899.0,346.0,16333,16002.0,331.0,30.0,0.0,2021-03-05T00:00:00.000,Agree,Agree,553220.0,31523.0
50888,2021-03-04,MA,586310,1567.0,157.0,16384,16053.0,331.0,51.0,0.0,2021-03-06T00:00:00.000,Agree,Agree,554630.0,31680.0
908,2021-03-05,MA,588209,1899.0,222.0,16420,16087.0,333.0,36.0,2.0,2021-03-07T00:00:00.000,Agree,Agree,556307.0,31902.0
51645,2021-03-06,MA,589931,1722.0,227.0,16453,16120.0,333.0,33.0,0.0,2021-03-08T00:00:00.000,Agree,Agree,557802.0,32129.0
12272,2021-03-07,MA,591356,1425.0,144.0,16479,16145.0,334.0,26.0,1.0,2021-03-09T00:00:00.000,Agree,Agree,559083.0,32273.0
12292,2021-03-08,MA,592344,988.0,96.0,16517,16183.0,334.0,38.0,0.0,2021-03-10T00:00:00.000,Agree,Agree,559975.0,32369.0
2559,2021-03-10,MA,595264,1657.0,244.0,16588,16254.0,334.0,37.0,0.0,2021-03-12T00:00:00.000,Agree,Agree,562394.0,32870.0
47606,2021-03-11,MA,597073,1809.0,220.0,16615,16281.0,334.0,27.0,0.0,2021-03-13T00:00:00.000,Agree,Agree,563983.0,33090.0
15280,2021-03-13,MA,600616,1757.0,209.0,16683,16348.0,335.0,32.0,0.0,2021-03-15T00:00:00.000,Agree,Agree,567108.0,33508.0
47706,2021-03-14,MA,602308,1692.0,184.0,16715,16380.0,335.0,32.0,0.0,2021-03-16T00:00:00.000,Agree,Agree,568616.0,33692.0
15066,2021-03-15,MA,603464,1156.0,152.0,16739,16404.0,335.0,24.0,0.0,2021-03-17T00:00:00.000,Agree,Agree,569620.0,33844.0
48040,2021-03-16,MA,604666,1202.0,184.0,16760,16425.0,335.0,21.0,0.0,2021-03-18T00:00:00.000,Agree,Agree,570638.0,34028.0
45114,2021-03-17,MA,606377,1711.0,71.0,16803,16468.0,335.0,43.0,0.0,2021-03-19T00:00:00.000,Agree,Agree,572278.0,34099.0
10015,2021-03-18,MA,608318,1941.0,84.0,16838,16502.0,336.0,35.0,1.0,2021-03-20T00:00:00.000,Agree,Agree,574135.0,34183.0
49065,2021-03-19,MA,610481,2163.0,276.0,16877,16540.0,337.0,39.0,1.0,2021-03-21T00:00:00.000,Agree,Agree,576022.0,34459.0
10091,2021-03-20,MA,612857,2376.0,496.0,16909,16570.0,339.0,32.0,2.0,2021-03-22T00:00:00.000,Agree,Agree,577902.0,34955.0
939,2021-03-21,MA,614668,1811.0,133.0,16938,16598.0,340.0,29.0,1.0,2021-03-23T00:00:00.000,Agree,Agree,579580.0,35088.0
48925,2021-03-23,MA,617695,1821.0,345.0,17003,16662.0,341.0,27.0,1.0,2021-03-25T00:00:00.000,Agree,Agree,582159.0,35536.0
6942,2021-03-24,MA,619816,2121.0,256.0,17044,16703.0,341.0,41.0,0.0,2021-03-26T00:00:00.000,Agree,Agree,584024.0,35792.0
47300,2021-03-25,MA,622226,2410.0,136.0,17076,16735.0,341.0,32.0,0.0,2021-03-27T00:00:00.000,Agree,Agree,586298.0,35928.0
9039,2021-03-26,MA,624986,2760.0,459.0,17103,16762.0,341.0,27.0,0.0,2021-03-28T00:00:00.000,Agree,Agree,588599.0,36387.0
9576,2021-03-27,MA,627556,2570.0,208.0,17130,16789.0,341.0,27.0,0.0,2021-03-29T00:00:00.000,Agree,Agree,590961.0,36595.0
6369,2021-03-28,MA,629531,1975.0,158.0,17152,16811.0,341.0,22.0,0.0,2021-03-30T00:00:00.000,Agree,Agree,592778.0,36753.0
55667,2021-03-29,MA,631031,1500.0,36.0,17178,16836.0,342.0,26.0,1.0,2021-03-31T00:00:00.000,Agree,Agree,594242.0,36789.0
55896,2021-03-30,MA,633081,2050.0,367.0,17215,16873.0,342.0,37.0,0.0,2021-04-01T00:00:00.000,Agree,Agree,595925.0,37156.0
9041,2021-03-31,MA,635580,2499.0,247.0,17243,16900.0,343.0,28.0,1.0,2021-04-02T00:00:00.000,Agree,Agree,598177.0,37403.0
